X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,X_discretized,Y_discretized,FFMC_discretized,DMC_discretized,DC_discretized,ISI_discretized,temp_discretized,RH_discretized,wind_discretized,rain_discretized,area_discretized,X_z_score,Y_z_score,FFMC_z_score,DMC_z_score,DC_z_score,ISI_z_score,temp_z_score,RH_z_score,wind_z_score,rain_z_score,area_z_score,prediction
4,5,8,3,92.4,96.2,739.4,8.6,18.6,24,5.8,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(15.5, 19.3]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,0.31247657353860053,-0.20585362122743275,0.7818997027349472,-0.07507289399827953,-0.0399453497161763,-1.2325621815213073,0.9698011276777085,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,5,8,3,92.8,119.0,783.5,7.5,21.6,27,2.2,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,0.56546418286358,0.38098725880007434,0.15207617807810692,0.9586872824597376,-0.3472719061544618,0.4779265119486566,-1.0520383337088706,-0.9945799550769218,-0.07903156383822371,-0.19809932042602912,8.903381642512077
5,4,8,3,92.8,119.0,783.5,7.5,21.6,28,6.3,0.0,4.41,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",0.13612654874301197,-0.261751971572894,0.38098725880007434,0.15207617807810692,0.9586872824597376,-0.3472719061544618,0.4779265119486566,-0.9918637177713916,1.2426318336158517,-0.07903156383822371,-0.12433026957496761,8.903381642512077
6,5,8,3,92.8,119.0,783.5,7.5,16.8,28,4.0,0.0,1.01,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(6.5, 8.4]","(15.5, 19.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",0.5663280081293245,0.56546418286358,0.38098725880007434,0.15207617807810692,0.9586872824597376,-0.3472719061544618,-0.3506684667150762,-0.9918637177713916,-0.012389413699606602,-0.07903156383822371,-0.18120436773678375,8.903381642512077
3,5,8,3,90.7,136.9,822.8,6.8,12.9,39,2.7,0.0,2.18,"(0.999, 3.0]","(4.0, 5.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-0.7242763700296131,0.56546418286358,0.021306161177330363,0.43308246788377197,1.1162326766362511,-0.5204894593447598,-1.023901886879359,-0.3299429424591235,-0.7217492491387786,-0.07903156383822371,-0.16163298689874703,8.903381642512077
6,5,8,3,88.1,53.3,726.9,5.4,13.7,56,1.8,0.0,4.42,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(713.9, 860.6]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",0.5663280081293245,0.56546418286358,-0.42401329302226004,-0.8793267962365405,0.7317898445363105,-0.8669245657253554,-0.885802723768737,0.6930255284780182,-1.2128445198274365,-0.07903156383822371,-0.12416299281566816,8.903381642512077
1,4,8,5,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-0.261751971572894,0.27822123090786244,-0.11009170123779283,0.8304060454712276,-0.1245636234812216,0.9267487920581781,-1.0520383337088706,-0.5034846843882642,-0.07903156383822371,-0.19809932042602912,8.903381642512077
5,4,8,5,92.2,102.3,751.5,8.4,24.1,27,3.1,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",0.13612654874301197,-0.261751971572894,0.27822123090786244,-0.11009170123779283,0.8304060454712276,-0.1245636234812216,0.9094863966693507,-1.0520383337088706,-0.5034846843882642,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,5,8,5,92.2,102.3,751.5,8.4,21.2,32,2.2,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,0.56546418286358,0.27822123090786244,-0.11009170123779283,0.8304060454712276,-0.1245636234812216,0.40887693039334516,-0.7511652540214759,-0.9945799550769218,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,5,8,5,92.2,102.3,751.5,8.4,19.7,35,1.8,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,0.56546418286358,0.27822123090786244,-0.11009170123779283,0.8304060454712276,-0.1245636234812216,0.14994099956092874,-0.5706414062090391,-1.2128445198274365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,3,8,5,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,6.58,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-0.7242763700296131,-1.088968126009368,0.27822123090786244,-0.11009170123779283,0.8304060454712276,-0.1245636234812216,0.9267487920581781,-1.0520383337088706,-0.5034846843882642,-0.07903156383822371,-0.08803121280698496,8.903381642512077
7,4,8,5,91.2,124.4,795.3,8.5,21.5,28,4.5,0.0,15.64,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(8.4, 10.8]","(19.3, 22.8]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",0.9965294675156371,-0.261751971572894,0.10694451775417439,0.23684902528205065,1.0059909885992504,-0.09981825873975057,0.4606641165598286,-0.9918637177713916,0.2604412922385365,-0.07903156383822371,0.06352153111832508,8.903381642512077
4,4,8,5,91.2,124.4,795.3,8.5,17.1,41,2.2,0.0,11.22,"(3.0, 4.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(8.4, 10.8]","(15.5, 19.3]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,-0.261751971572894,0.10694451775417439,0.23684902528205065,1.0059909885992504,-0.09981825873975057,-0.29888128054859275,-0.20959371058416562,-0.9945799550769218,-0.07903156383822371,-0.01041479649203589,8.903381642512077
1,4,8,0,92.1,87.7,721.1,9.5,18.1,54,3.1,0.0,2.13,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(15.5, 19.3]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",-1.5846792888022383,-0.261751971572894,0.2610935595924922,-0.33929236219660325,0.7085388703321432,0.14763538867496068,-0.1262573266603151,0.5726762966030604,-0.5034846843882642,-0.07903156383822371,-0.16246937069524434,8.903381642512077
2,3,8,0,91.6,108.4,764.0,6.2,18.0,51,5.4,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(15.5, 19.3]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.088968126009368,0.17545520301564815,-0.014329781248152682,0.8805159036698643,-0.6689616477935864,-0.14351972204914312,0.3921524487906236,0.7515365629271943,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,3,8,0,91.6,108.4,764.0,6.2,9.8,86,1.8,0.0,0.0,"(3.0, 4.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,-1.088968126009368,0.17545520301564815,-0.014329781248152682,0.8805159036698643,-0.6689616477935864,-1.5590361439330196,2.498264006602386,-1.2128445198274365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
7,4,8,0,91.6,108.4,764.0,6.2,19.3,44,2.2,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.9965294675156371,-0.261751971572894,0.17545520301564815,-0.014329781248152682,0.8805159036698643,-0.6689616477935864,0.08089141800561792,-0.029069862771728863,-0.9945799550769218,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,3,8,0,91.6,108.4,764.0,6.2,23.0,34,2.2,0.0,56.04,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(22.8, 33.3]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,-1.088968126009368,0.17545520301564815,-0.014329781248152682,0.8805159036698643,-0.6689616477935864,0.719600047392245,-0.6308160221465181,-0.9945799550769218,-0.07903156383822371,0.7393196386881402,8.903381642512077
8,6,8,0,91.6,108.4,764.0,6.2,22.7,35,2.2,0.0,7.48,"(7.0, 9.0]","(5.0, 9.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",1.4267309269019497,1.392680337300054,0.17545520301564815,-0.014329781248152682,0.8805159036698643,-0.6689616477935864,0.6678128612257617,-0.5706414062090391,-0.9945799550769218,-0.07903156383822371,-0.07297630447003363,8.903381642512077
2,4,8,0,91.6,108.4,764.0,6.2,20.4,41,1.8,0.0,1.47,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-1.1544778294159257,-0.261751971572894,0.17545520301564815,-0.014329781248152682,0.8805159036698643,-0.6689616477935864,0.27077776728272296,-0.20959371058416562,-1.2128445198274365,-0.07903156383822371,-0.1735096368090086,8.903381642512077
2,5,8,0,91.6,108.4,764.0,6.2,19.3,44,2.2,0.0,3.93,"(0.999, 3.0]","(4.0, 5.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-1.1544778294159257,0.56546418286358,0.17545520301564815,-0.014329781248152682,0.8805159036698643,-0.6689616477935864,0.08089141800561792,-0.029069862771728863,-0.9945799550769218,-0.07903156383822371,-0.13235955402134167,8.903381642512077
6,3,8,0,91.5,130.1,807.1,7.5,20.6,37,1.8,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,-1.088968126009368,0.15832753170028033,0.3263314751084354,1.0532946947387638,-0.3472719061544618,0.305302558060379,-0.4502921743340813,-1.2128445198274365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
8,6,8,0,91.5,130.1,807.1,7.5,15.9,51,4.5,0.0,2.18,"(7.0, 9.0]","(5.0, 9.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(6.5, 8.4]","(15.5, 19.3]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(0.52, 6.57]",1.4267309269019497,1.392680337300054,0.15832753170028033,0.3263314751084354,1.0532946947387638,-0.3472719061544618,-0.5060300252145261,0.3921524487906236,0.2604412922385365,-0.07903156383822371,-0.16163298689874703,8.903381642512077
1,4,8,0,91.5,130.1,807.1,7.5,21.3,35,2.2,0.0,28.19,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-1.5846792888022383,-0.261751971572894,0.15832753170028033,0.3263314751084354,1.0532946947387638,-0.3472719061544618,0.4261393257821732,-0.5706414062090391,-0.9945799550769218,-0.07903156383822371,0.2734538640391464,8.903381642512077
5,4,8,4,92.1,99.0,745.3,9.6,10.1,75,3.6,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",0.13612654874301197,-0.261751971572894,0.2610935595924922,-0.1618973300846472,0.8055515558047036,0.17238075341643172,-1.5072489577665364,1.8363432312901178,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,8,4,92.1,99.0,745.3,9.6,17.4,57,4.5,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(15.5, 19.3]","(53.0, 100.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.2610935595924922,-0.1618973300846472,0.8055515558047036,0.17238075341643172,-0.24709409438210994,0.7532001444154971,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
5,4,8,4,92.1,99.0,745.3,9.6,12.8,64,3.6,0.0,1.64,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",0.13612654874301197,-0.261751971572894,0.2610935595924922,-0.1618973300846472,0.8055515558047036,0.17238075341643172,-1.0411642822681868,1.1744224559778496,-0.23065397845012103,-0.07903156383822371,-0.1706659319009178,8.903381642512077
4,4,8,4,92.1,99.0,745.3,9.6,15.4,53,6.3,0.0,7.31,"(3.0, 4.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,-0.261751971572894,0.2610935595924922,-0.1618973300846472,0.8055515558047036,0.17238075341643172,-0.592342002158665,0.5125016806655814,1.2426318336158517,-0.07903156383822371,-0.07582000937812446,8.903381642512077
7,4,8,4,92.1,99.0,745.3,9.6,20.6,43,3.6,0.0,2.03,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(19.3, 22.8]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",0.9965294675156371,-0.261751971572894,0.2610935595924922,-0.1618973300846472,0.8055515558047036,0.17238075341643172,0.305302558060379,-0.08924447870920779,-0.23065397845012103,-0.07903156383822371,-0.16414213828823893,8.903381642512077
7,4,8,4,92.1,99.0,745.3,9.6,18.7,50,2.2,0.0,5.97,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",0.9965294675156371,-0.261751971572894,0.2610935595924922,-0.1618973300846472,0.8055515558047036,0.17238075341643172,-0.022682954327348903,0.3319778328531447,-0.9945799550769218,-0.07903156383822371,-0.09823509512425198,8.903381642512077
4,4,8,4,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,13.06,"(3.0, 4.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,-0.261751971572894,0.2610935595924922,-0.1618973300846472,0.8055515558047036,0.17238075341643172,0.3398273488380344,-0.5706414062090391,0.4787058569890512,-0.07903156383822371,0.0203641272190646,8.903381642512077
4,4,8,4,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,1.26,"(3.0, 4.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(4.0, 4.9]","(-0.001, 6.4]","(0.52, 6.57]",-0.29407491064330055,-0.261751971572894,0.2610935595924922,-0.1618973300846472,0.8055515558047036,0.17238075341643172,0.3398273488380344,-0.5706414062090391,0.4787058569890512,-0.07903156383822371,-0.17702244875429726,8.903381642512077
6,3,8,4,92.5,122.0,789.7,10.2,15.9,55,3.6,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(8.4, 10.8]","(15.5, 19.3]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,-1.088968126009368,0.3296042448539684,0.19917220430252006,0.9835417721262616,0.32085294186525837,-0.5060300252145261,0.6328509125405393,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,4,8,4,92.5,122.0,789.7,10.2,21.1,39,2.2,0.0,8.12,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-1.5846792888022383,-0.261751971572894,0.3296042448539684,0.19917220430252006,0.9835417721262616,0.32085294186525837,0.39161453500451776,-0.3299429424591235,-0.9945799550769218,-0.07903156383822371,-0.06227059187486827,8.903381642512077
6,5,8,4,92.5,122.0,789.7,10.2,18.4,42,2.2,0.0,1.09,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(8.4, 10.8]","(15.5, 19.3]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",0.5663280081293245,0.56546418286358,0.3296042448539684,0.19917220430252006,0.9835417721262616,0.32085294186525837,-0.07447014049383231,-0.1494190946466867,-0.9945799550769218,-0.07903156383822371,-0.17986615366238806,8.903381642512077
4,3,8,4,92.5,122.0,789.7,10.2,17.3,45,4.0,0.0,3.94,"(3.0, 4.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(8.4, 10.8]","(15.5, 19.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",-0.29407491064330055,-1.088968126009368,0.3296042448539684,0.19917220430252006,0.9835417721262616,0.32085294186525837,-0.26435648977093734,0.03110475316575006,-0.012389413699606602,-0.07903156383822371,-0.13219227726204222,8.903381642512077
4,3,8,1,91.9,111.7,770.3,6.5,15.9,53,2.2,0.0,2.93,"(3.0, 4.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-0.29407491064330055,-1.088968126009368,0.22683821696175652,0.037475847598701706,0.9057712722019771,-0.5947255535691731,-0.5060300252145261,0.5125016806655814,-0.9945799550769218,-0.07903156383822371,-0.1490872299512876,8.903381642512077
6,5,8,1,91.9,111.7,770.3,6.5,21.1,35,2.7,0.0,5.65,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",0.5663280081293245,0.56546418286358,0.22683821696175652,0.037475847598701706,0.9057712722019771,-0.5947255535691731,0.39161453500451776,-0.5706414062090391,-0.7217492491387786,-0.07903156383822371,-0.10358795142183468,8.903381642512077
6,5,8,1,91.9,111.7,770.3,6.5,19.6,45,3.1,0.0,20.03,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(713.9, 860.6]","(-0.001, 6.5]","(19.3, 22.8]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,0.56546418286358,0.22683821696175652,0.037475847598701706,0.9057712722019771,-0.5947255535691731,0.13267860417210134,0.03110475316575006,-0.5034846843882642,-0.07903156383822371,0.13695602845078766,8.903381642512077
4,5,8,1,91.1,132.3,812.1,12.5,16.4,27,3.6,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(90.2, 91.6]","(108.3, 142.4]","(713.9, 860.6]","(10.8, 56.1]","(15.5, 19.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,0.08981684643880412,0.36086856100633863,1.0733386380182184,0.8899963309190945,-0.41971804827038756,-1.0520383337088706,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,5,8,5,91.2,94.3,744.4,8.4,16.8,47,4.9,0.0,12.64,"(4.0, 7.0]","(4.0, 5.0]","(90.2, 91.6]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(15.5, 19.3]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,0.56546418286358,0.10694451775417439,-0.2356811045028945,0.8019436460144019,-0.1245636234812216,-0.3506684667150762,0.1514539850407079,0.4787058569890512,-0.07903156383822371,0.013338503328487314,8.903381642512077
4,5,8,6,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(90.2, 91.6]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,0.0726891751234363,2.621477819778168,1.1254528905448005,-0.4462533651203464,-0.868540328379909,1.9566924631650755,1.9519916690550236,-0.07903156383822371,-0.19809932042602912,8.903381642512077
7,4,8,6,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,11.06,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",0.9965294675156371,-0.261751971572894,0.0726891751234363,2.621477819778168,1.1254528905448005,-0.4462533651203464,-0.868540328379909,1.9566924631650755,1.9519916690550236,-0.07903156383822371,-0.01309122464082724,8.903381642512077
3,4,6,2,91.9,133.6,520.5,8.0,14.2,58,4.0,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(437.7, 664.2]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.22683821696175652,0.3812768390369174,-0.0956241340395785,-0.2235450824471062,-0.7994907468245983,0.8133747603529761,-0.012389413699606602,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,5,7,6,92.0,203.2,664.5,8.1,10.4,75,0.9,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(91.6, 92.9]","(142.4, 291.3]","(664.2, 713.9]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,0.24396588827712434,1.4739046474433017,0.4816414324087162,-0.19879971770563515,-1.455461771600053,1.8363432312901178,-1.703939790516094,-0.07903156383822371,-0.19809932042602912,8.903381642512077
5,4,7,3,94.8,222.4,698.6,13.9,20.3,42,2.7,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(92.9, 96.2]","(142.4, 291.3]","(664.2, 713.9]","(10.8, 56.1]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.13612654874301197,-0.261751971572894,0.7235406851074504,1.775319215279546,0.6183411255745972,1.2364314372996903,0.25351537189389556,-0.1494190946466867,-0.7217492491387786,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,5,8,5,91.2,94.3,744.4,8.4,15.4,57,4.9,0.0,39.35,"(4.0, 7.0]","(4.0, 5.0]","(90.2, 91.6]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,0.56546418286358,0.10694451775417439,-0.2356811045028945,0.8019436460144019,-0.1245636234812216,-0.592342002158665,0.7532001444154971,0.4787058569890512,-0.07903156383822371,0.46013472741734285,8.903381642512077
8,6,7,0,92.1,207.0,672.6,8.2,21.1,54,2.2,0.0,0.0,"(7.0, 9.0]","(5.0, 9.0]","(91.6, 92.9]","(142.4, 291.3]","(664.2, 713.9]","(6.5, 8.4]","(19.3, 22.8]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",1.4267309269019497,1.392680337300054,0.2610935595924922,1.5335596139942251,0.5141126205214329,-0.17405435296416413,0.39161453500451776,0.5726762966030604,-0.9945799550769218,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,5,2,3,90.9,18.9,30.6,8.0,8.7,51,5.8,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,0.56546418286358,0.05556150380806846,-1.4193612302764778,-2.059529696560548,-0.2235450824471062,-1.7489224932101253,0.3921524487906236,0.9698011276777085,-0.07903156383822371,-0.19809932042602912,8.903381642512077
